profile_encoder,q_nm_inv,component_1,component_2,component_3,component_4,mean_profile,component_5,component_6,component_7
fpca256_4,18.529299033107236,0.08458992857192926,0.05672290225865834,0.006059787057014772,0.0203956043954095,1.6847222622573017,,,
fpca256_4,18.611330293817446,0.08814397041182657,0.058210038796370996,0.01152161150583786,0.017404897549074812,1.6844914618377422,,,
fpca256_4,18.693361554527655,0.0882029283622046,0.05842084442978654,0.015803568663147104,0.013893253897877756,1.6794498177744877,,,
fpca256_4,18.775392815237865,0.09007123025479113,0.05742855274436054,0.006618373747926511,0.017494147623903437,1.6743034519068873,,,
fpca256_4,18.857424075948074,0.09449374740731885,0.058694153153517545,0.012612575856897448,0.021077750152435,1.6752279573437656,,,
fpca256_4,18.939455336658284,0.09464029875209268,0.05648053685810463,0.00796900403726676,0.020423880518761352,1.6729367578463106,,,
fpca256_4,19.021486597368494,0.09789742063305962,0.05662123542428485,0.013385376617365595,0.015366129471907937,1.6735862345022772,,,
fpca256_4,19.103517858078703,0.09711348999531681,0.057198753264770925,0.009249593145101211,0.015940389752705945,1.6705167083517374,,,
fpca256_4,19.185549118788913,0.09634670807484622,0.05620845175009414,0.006420796611532823,0.023447924615002773,1.661860149558196,,,
fpca256_4,19.267580379499123,0.09967543768377862,0.05776981892846491,0.008717768229740248,0.02815707319146247,1.658359462607972,,,
