label,role,q_nm_inv,median_profile_sd,mean_profile_sd,cases
CANCER,target,17.015001960396766,0.06943935268768955,0.10359807581064537,60
CANCER,target,17.2250019878149,0.07485950054542699,0.0983003345107188,60
CANCER,target,17.43500201523304,0.07144861165970297,0.10076462874622155,60
CANCER,target,17.64500204265117,0.07967382669194364,0.11082288874087085,60
CANCER,target,17.85500207006931,0.08158896641332168,0.10535101527804687,60
CANCER,target,18.065002097487447,0.07956790150904067,0.1101910564411394,60
CANCER,target,18.275002124905583,0.09024904646072329,0.11877886047069716,60
CANCER,target,18.485002152323723,0.10787156413240548,0.12827818032346194,60
CANCER,target,18.695002179741856,0.10029050219830629,0.12211750283277646,60
CANCER,target,18.905002207159995,0.10777787485253518,0.1271842063183893,60
CANCER,target,19.115002234578128,0.09682470936534418,0.1258854556143923,60
CANCER,target,19.325002261996268,0.09830369269683187,0.130810908603141,60
CANCER,target,19.5350022894144,0.10631433237673364,0.13389101544222942,60
CANCER,target,19.74500231683254,0.09795120693681439,0.12448016074082455,60
CANCER,target,19.955002344250673,0.09578459411666737,0.13183139460536505,60
CANCER,target,20.165002371668812,0.10035462282766713,0.12964085164199107,60
CANCER,target,20.375002399086952,0.09963448005803634,0.14285815796269,60
CANCER,target,20.585002426505085,0.10321495444221801,0.1366443887740426,60
CANCER,target,20.795002453923225,0.11384123969974022,0.13773469871880278,60
CANCER,target,21.005002481341357,0.11445716683215931,0.14292332240518843,60
CANCER,target,21.215002508759497,0.1190468669294191,0.14222397770818065,60
CANCER,target,21.42500253617763,0.10755526905389545,0.14386128945933838,60
CANCER,target,21.63500256359577,0.11563348733138011,0.14188018754411033,60
CANCER,target,21.845002591013902,0.10648046047449769,0.1309902720641988,60
CANCER,target,22.05500261843204,0.11375660627534553,0.132413675512762,60
CANCER,target,22.265002645850174,0.10488236362776336,0.13496234726024484,60
CANCER,target,22.475002673268314,0.0889631000194987,0.1355829655190976,60
CANCER,target,22.685002700686454,0.09023828818666922,0.12231796890529999,60
CANCER,target,22.89500272810459,0.09506206451987563,0.1267674141290195,60
